file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_5A.vcf	gene-E	0	0	0	1	164.166666666667	60.8333333333334	0	0	0	0.0164383561643836	0	*	*
temp_vcf4_5_5A.vcf	gene-M	0	0	1	0	502.333333333334	163.666666666667	0	0	0.0019907100199071	0	0	*	*
temp_vcf4_5_5A.vcf	gene-N	0	0	2	1	959.166666666664	297.833333333333	0	0	0.00208514335360557	0.00335758254057079	0	*	*
temp_vcf4_5_5A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_5A.vcf	gene-ORF1ab	32.2673992673993	28.0866542980829	67.2436504520017	85.7506506055905	26384.5381476544	7503.42767087305	0.00122296623449776	0.0037431765227924	0.00254860062646121	0.0114281971342856	-1.96603609383359	-4.33333333333333	-2.75
temp_vcf4_5_5A.vcf	gene-ORF3a	0	8.72916666666667	3	6	632.5	201.5	0	0.0433209263854425	0.00474308300395257	0.0297766749379652	-0.5	*	-1.5
temp_vcf4_5_5A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_5A.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_5_5A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_5A.vcf	gene-ORF8	0	2.19047619047619	1	3	281.5	84.5	0	0.0259227951535644	0.00355239786856128	0.0355029585798817	-0.333333333333333	*	-1
temp_vcf4_5_5A.vcf	gene-S	0	0	1	4	2926.66666666666	892.333333333337	0	0	0.000341685649202734	0.00448262980948821	0	*	*
