file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_2A.vcf	gene-E	0	0	3	1	164.166666666667	60.8333333333334	0	0	0.0182741116751269	0.0164383561643836	0	*	*
temp_vcf4_3_2A.vcf	gene-M	0	0	5	1	502.166666666667	163.833333333333	0	0	0.00995685363425157	0.00610376398779247	0	*	*
temp_vcf4_3_2A.vcf	gene-N	0	0	5.8695652173913	3.1304347826087	958.499999999997	298.5	0	0	0.00612369871402329	0.0104872187022067	0	*	*
temp_vcf4_3_2A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_3_2A.vcf	gene-ORF1ab	94.2951937984496	70.9159225159225	169.96875	330.03125	26956.4433429456	7696.55665705515	0.00349805768508873	0.00921398044291878	0.0063053106761015	0.0428803768627458	-2.47777777777778	-5.93333333333333	-5.5
temp_vcf4_3_2A.vcf	gene-ORF3a	0	2.19047619047619	6	2	630.5	197.5	0	0.0110910186859554	0.00951625693893735	0.010126582278481	-0.142857142857143	*	-1
temp_vcf4_3_2A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_3_2A.vcf	gene-ORF7a	0	2.16	16.0151534605529	8.98484653944715	279.666666666667	86.3333333333333	0	0.025019305019305	0.0572651494417861	0.104071581537998	-0.04	*	-1
temp_vcf4_3_2A.vcf	gene-ORF7b	0	0	2	0	101.333333333333	27.6666666666667	0	0	0.0197368421052631	0	0	*	*
temp_vcf4_3_2A.vcf	gene-ORF8	0	0	3	4	280.5	82.5	0	0	0.0106951871657754	0.0484848484848485	0	*	*
temp_vcf4_3_2A.vcf	gene-S	0	0	22	11	2922.16666666666	893.833333333337	0	0	0.00752866024068901	0.0123065448443035	0	*	*
