file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_6A.vcf	gene-E	0	2.1604233700254	1	2.9997883149873	166.833333333333	61.1666666666667	0	0.0353202730794344	0.005994005994006	0.0490428607354872	-0.333192239865229	*	-0.499788359797844
temp_vcf4_4_6A.vcf	gene-M	2.14285714285714	0	6.94444444444444	4.05555555555556	505.3	163.7	0.00424076220632721	0	0.0137432108538382	0.0247743161609991	-0.1	-1	*
temp_vcf4_4_6A.vcf	gene-N	0	2.07547169811321	5	5	962.499999999997	297.5	0	0.00697637545584272	0.00519480519480521	0.0168067226890756	-0.111111111111111	*	-1
temp_vcf4_4_6A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_4_6A.vcf	gene-ORF1ab	216.581837347341	489.355677752576	233.944565217391	488.525314300681	27761.4729883348	7914.52701166599	0.00780152542476213	0.0618300597156681	0.00842695073549206	0.0617251433447124	-3.16109422492401	-6.625	-5.82352941176471
temp_vcf4_4_6A.vcf	gene-ORF3a	2.1025641025641	0	5	4	630.821138211382	197.178861788618	0.00333305904828375	0	0.00792617700506502	0.0202861501669896	-0.125	-1	*
temp_vcf4_4_6A.vcf	gene-ORF6	0	0	1	0	145.333333333333	37.6666666666667	0	0	0.00688073394495413	0	0	*	*
temp_vcf4_4_6A.vcf	gene-ORF7a	0	0	2	0	274.333333333333	88.6666666666667	0	0	0.00729040097205346	0	0	*	*
temp_vcf4_4_6A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_6A.vcf	gene-ORF8	0	2.10526315789474	0	2	282.166666666667	83.8333333333333	0	0.0251124829967563	0	0.0238568588469185	-1	*	-1
temp_vcf4_4_6A.vcf	gene-S	4.36048030739673	8.625	24.9997598463016	13	2935.25998052894	895.740019471051	0.00148555165004872	0.00962890996552013	0.00851705130453098	0.0145131396581753	-0.147044700233849	-0.666506602650288	-1.5
