file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_8B.vcf	gene-E	0	0.000518268981601455	4	1.9997408655092	163.666666666667	61.3333333333334	0	8.45003774350198e-06	0.0244399185336049	0.0326044706333022	8.63557800387937e-05	*	0.000518134680232762
temp_vcf4_1_8B.vcf	gene-M	0	0	7	1	503.166666666667	162.833333333333	0	0	0.0139118913547532	0.00614124872057318	0	*	*
temp_vcf4_1_8B.vcf	gene-N	0	0	4	2	959.166666666664	297.833333333333	0	0	0.00417028670721113	0.00671516508114158	0	*	*
temp_vcf4_1_8B.vcf	gene-ORF10	0	0	1	0	87.3333333333333	26.6666666666667	0	0	0.0114503816793893	0	0	*	*
temp_vcf4_1_8B.vcf	gene-ORF1ab	60.1787830327261	143.387172822855	174.215959969698	394.784040030302	27040.9397410527	7759.06025894801	0.00222546936641275	0.0184799663925146	0.00644267402087393	0.0508803936114588	-2.4336569579288	-5.66666666666667	-5.5
temp_vcf4_1_8B.vcf	gene-ORF3a	2.1025641025641	0	8	5	631.609756097561	196.390243902439	0.00332889744381867	0	0.0126660488106271	0.0254595131644312	-0.0833333333333333	-1	*
temp_vcf4_1_8B.vcf	gene-ORF6	0	0	1.21768707482993	3.78231292517007	145.333333333333	37.6666666666667	0	0	0.00837858079011421	0.100415387393896	0	*	*
temp_vcf4_1_8B.vcf	gene-ORF7a	0	0	4	1	275.333333333333	87.6666666666667	0	0	0.0145278450363196	0.0114068441064639	0	*	*
temp_vcf4_1_8B.vcf	gene-ORF7b	0	0	1	0	102.666666666667	26.3333333333333	0	0	0.00974025974025974	0	0	*	*
temp_vcf4_1_8B.vcf	gene-ORF8	0	2.12903225806452	0	3	282.166666666667	83.8333333333333	0	0.0253960110305907	0	0.0357852882703777	-0.5	*	-1
temp_vcf4_1_8B.vcf	gene-S	2.20077942322681	2.14814814814815	17.9996102883866	12	2933.1669264744	891.833073525595	0.000750308277160379	0.0024086885897336	0.00613657890586599	0.0134554328116153	-0.0714007457329811	-0.499610440261736	-1
