file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_7B.vcf	gene-E	0	2.18181818181818	2	2	166.833333333333	61.1666666666667	0	0.0356700520188258	0.011988011988012	0.0326975476839237	-0.333333333333333	*	-1
temp_vcf4_5_7B.vcf	gene-M	2.15384615384615	0	7	2	504.166666666667	164.833333333333	0.00427209154481881	0	0.0138842975206611	0.0121334681496461	-0.125	-1	*
temp_vcf4_5_7B.vcf	gene-N	6.40909090909091	6.23376623376623	8	5	967.833333333331	301.166666666667	0.00662210185199682	0.020698725734697	0.00826588599965561	0.0166021029330382	-0.444444444444444	-2	-2
temp_vcf4_5_7B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_7B.vcf	gene-ORF1ab	463.964275421467	496.504456059649	278.293645706077	600.898781415602	28321.5279982627	8127.96388580095	0.0163820354413761	0.0610859574471057	0.00982622285503619	0.0739298045437105	-3.39472260361908	-6.49253731343284	-5.23809523809524
temp_vcf4_5_7B.vcf	gene-ORF3a	0	2.12121212121212	5.72727272727273	5.54545454545454	628.071428571428	197.014285714286	0	0.0107667934511528	0.00911882385782079	0.0281474743080138	-0.1	-1	*
temp_vcf4_5_7B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_7B.vcf	gene-ORF7a	0	0	3	0	274.333333333333	88.6666666666667	0	0	0.0109356014580802	0	0	*	*
temp_vcf4_5_7B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_7B.vcf	gene-ORF8	0	2.07272727272727	3	3	282.666666666667	83.3333333333333	0	0.0248727272727273	0.0106132075471698	0.036	-0.2	*	-1
temp_vcf4_5_7B.vcf	gene-S	2.15384615384615	2.21052631578947	21	11	2929.69047619047	892.309523809527	0.000735178740331245	0.00247730888980328	0.00716799271822964	0.0123275609040211	-0.0645161290322581	-1	-1
