file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_4A.vcf	gene-E	0	0.00249066002490661	0	0.998754669987547	164.166666666667	60.8333333333334	0	4.09423565738073e-05	0	0.0164178849860967	0.00248755833122671	*	0.00248755833122671
temp_vcf4_5_4A.vcf	gene-M	0	0	1	0	502.333333333334	163.666666666667	0	0	0.0019907100199071	0	0	*	*
temp_vcf4_5_4A.vcf	gene-N	0	2.16	1	2	961.166666666664	298.833333333333	0	0.00722810931399889	0.00104040228888504	0.00669269380925823	-0.5	*	-1
temp_vcf4_5_4A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_4A.vcf	gene-ORF1ab	120.171535781292	91.3289853004139	69.7334321066752	122.225588040301	26604.0707658344	7601.71915868245	0.00451703563860683	0.0120142540646349	0.00262115646588298	0.0160786771372234	-3.19352127659719	-9.22222222222222	-6.75
temp_vcf4_5_4A.vcf	gene-ORF3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
temp_vcf4_5_4A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_4A.vcf	gene-ORF7a	0	0	2	0	274.333333333333	88.6666666666667	0	0	0.00729040097205346	0	0	*	*
temp_vcf4_5_4A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_4A.vcf	gene-ORF8	0	6.31578947368421	2	4	283.833333333333	85.1666666666666	0	0.0741579977340612	0.00704638872577804	0.0469667318982388	-0.5	*	-2
temp_vcf4_5_4A.vcf	gene-S	0	0	1	1	2926.66666666666	892.333333333337	0	0	0.000341685649202734	0.00112065745237205	0	*	*
