file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_4B.vcf	gene-E	0	2.10563832202905	6	4.99981241793285	166.5	61.5	0	0.0342380214964072	0.036036036036036	0.081297762893217	-0.0999624906239755	*	-0.499812453119878
temp_vcf4_4_4B.vcf	gene-M	4.36015325670498	0	14.9090909090909	5.09090909090909	506.467741935484	165.532258064516	0.00860894563598957	0	0.0294373948716167	0.0307547855048586	-0.111111111111111	-1	*
temp_vcf4_4_4B.vcf	gene-N	0	2.09302325581395	10.2884615384615	7.71153846153846	960.166666666664	299.833333333333	0	0.00698062230955182	0.0107152871429907	0.0257194167700004	-0.0588235294117647	*	-1
temp_vcf4_4_4B.vcf	gene-ORF10	4.40100250626566	0	6.13953488372093	2.93023255813953	92.1825396825397	27.8174603174603	0.0477422570632349	0	0.0666019281402356	0.105337889393889	-0.285714285714286	-1	*
temp_vcf4_4_4B.vcf	gene-ORF1ab	223.892867166575	497.801324507199	374.900385154062	836.357142857143	28562.8861721219	8175.11382787896	0.00783859396481789	0.0608922805220871	0.0131254377759617	0.102305259653386	-2.84448160535117	-6.01923076923077	-5.93333333333333
temp_vcf4_4_4B.vcf	gene-ORF3a	4.18849206349206	0	12	1	631.866666666667	199.133333333334	0.00662875933238879	0	0.0189913483857354	0.0050217609641781	-0.181818181818182	-1	*
temp_vcf4_4_4B.vcf	gene-ORF6	0	0	0	1	146	37	0	0	0	0.027027027027027	0	*	*
temp_vcf4_4_4B.vcf	gene-ORF7a	0	0	3.24137931034483	3.75862068965517	274.333333333333	88.6666666666667	0	0	0.011815477437466	0.0423904589058854	0	*	*
temp_vcf4_4_4B.vcf	gene-ORF7b	0	0	1	1	101.333333333333	27.6666666666667	0	0	0.00986842105263157	0.036144578313253	0	*	*
temp_vcf4_4_4B.vcf	gene-ORF8	4.32481203007519	0	8.04761904761905	5.95238095238095	285.702488202488	83.2975117975118	0.0151374671508287	0	0.02816782975273	0.0714592888062565	-0.166666666666667	-1	*
temp_vcf4_4_4B.vcf	gene-S	12.9542781683453	2.15384615384615	37.9996674426339	19	2938.80830251298	898.191697487012	0.00440800380115576	0.00239798047551792	0.0129302981110201	0.0211536134804617	-0.134602598201087	-0.85704787235093	-1
