file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_7A.vcf	gene-E	0	0	1.24137931034483	1.75862068965517	164.166666666667	60.8333333333334	0	0	0.00756170138281114	0.0289088332546056	0	*	*
temp_vcf4_2_7A.vcf	gene-M	0	0	6	3	502	164	0	0	0.0119521912350598	0.0182926829268293	0	*	*
temp_vcf4_2_7A.vcf	gene-N	0	0	5.79591836734694	3.20408163265306	958.499999999997	298.5	0	0	0.00604686318972035	0.0107339418179332	0	*	*
temp_vcf4_2_7A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_2_7A.vcf	gene-ORF1ab	33.8751872551253	93.2882161120501	304.996716576994	462.014198915964	27139.5492131862	7840.45078681453	0.00124818533237341	0.0118983230235862	0.0112380907354499	0.0589269943117229	-2.1489841986456	-4.81818181818182	-4.55555555555556
temp_vcf4_2_7A.vcf	gene-ORF3a	2.16666666666667	0	3	3	631.102564102564	196.897435897436	0.0034331450859302	0	0.00475358550359566	0.0152363589008985	-0.2	-1	*
temp_vcf4_2_7A.vcf	gene-ORF6	0	0	3	0	147	36	0	0	0.0204081632653061	0	0	*	*
temp_vcf4_2_7A.vcf	gene-ORF7a	0	0	2	0	273.833333333333	89.1666666666667	0	0	0.00730371272063299	0	0	*	*
temp_vcf4_2_7A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_7A.vcf	gene-ORF8	0	2.2	5.95238095238095	5.04761904761905	283.166666666667	82.8333333333333	0	0.0265593561368209	0.0210207685192971	0.0609370508766887	-0.1	*	-1
temp_vcf4_2_7A.vcf	gene-S	2.16	2.22222222222222	35	10	2926.33333333332	892.66666666667	0.000738125071192621	0.00248941996514811	0.0119603599498804	0.0112023898431665	-0.0444444444444444	-1	-1
