file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_5A.vcf	gene-E	0	0	4	2	164.5	60.5	0	0	0.0243161094224924	0.0330578512396694	0	*	*
temp_vcf4_3_5A.vcf	gene-M	0	0	0	1	502.333333333334	163.666666666667	0	0	0	0.00610997963340122	0	*	*
temp_vcf4_3_5A.vcf	gene-N	0	2.21052631578947	1	3	961.166666666664	298.833333333333	0	0.0073971878944433	0.00104040228888504	0.0100390407138873	-0.333333333333333	*	-1
temp_vcf4_3_5A.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_3_5A.vcf	gene-ORF1ab	40.449984729716	135.303633536812	160.60978334229	357.76252123992	27048.5159025307	7712.47601121664	0.00149546041178294	0.0175434754467999	0.00593784087530152	0.0463875052213593	-2.48197561856647	-5.83333333333333	-3.8
temp_vcf4_3_5A.vcf	gene-ORF3a	2.15384615384615	0	7	0	631.428571428571	196.571428571429	0.00341106856943961	0	0.0110859728506787	0	-0.166666666666667	-1	*
temp_vcf4_3_5A.vcf	gene-ORF6	0	0	1	0	146	37	0	0	0.00684931506849315	0	0	*	*
temp_vcf4_3_5A.vcf	gene-ORF7a	0	0	3	0	274.333333333333	88.6666666666667	0	0	0.0109356014580802	0	0	*	*
temp_vcf4_3_5A.vcf	gene-ORF7b	0	0	2	0	102	27	0	0	0.0196078431372549	0	0	*	*
temp_vcf4_3_5A.vcf	gene-ORF8	0	2.22222222222222	1	3	282.166666666667	83.8333333333333	0	0.0265076209410206	0.00354400472533963	0.0357852882703777	-0.333333333333333	*	-1
temp_vcf4_3_5A.vcf	gene-S	4.39047619047619	2.18181818181818	15	10	2929.52173913043	895.478260869569	0.00149870066906533	0.00243648369498048	0.00512028970450735	0.0111672169353272	-0.130434782608696	-1	-1
