file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_9B.vcf	gene-E	0	0	1	2	164.833333333333	60.1666666666667	0	0	0.00606673407482306	0.0332409972299169	0	*	*
temp_vcf4_5_9B.vcf	gene-M	2.19047619047619	0	7	2	503.789855072464	165.210144927536	0.00434799583282819	0	0.0138946823353422	0.0121057941137769	-0.125	-1	*
temp_vcf4_5_9B.vcf	gene-N	2.11764705882353	2.1025641025641	2.96969696969697	3.03030303030303	963.166666666664	299.833333333333	0.00219862992783201	0.00701244281010818	0.00308326385502368	0.0101066248926171	-0.5	-1	-1
temp_vcf4_5_9B.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_5_9B.vcf	gene-ORF1ab	309.441999212438	740.258587638389	262.142760633673	627.583305312009	28321.0607127391	8083.80161235543	0.0109262150295539	0.091573077017002	0.00925610672893186	0.0776346743038323	-3.19798289035316	-6.67857142857143	-5.57142857142857
temp_vcf4_5_9B.vcf	gene-ORF3a	2.11428571428571	6.33333333333333	6	6	634.076576576576	199.923423423424	0.00333443276788569	0.0316787959353806	0.00946257947643235	0.0300114908861501	-0.333333333333333	-1	-2
temp_vcf4_5_9B.vcf	gene-ORF6	0	0	0	1	146	37	0	0	0	0.027027027027027	0	*	*
temp_vcf4_5_9B.vcf	gene-ORF7a	0	0	2	1	274.333333333333	88.6666666666667	0	0	0.00729040097205346	0.0112781954887218	0	*	*
temp_vcf4_5_9B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_9B.vcf	gene-ORF8	0	2.05882352941176	3	3	282.666666666667	83.3333333333333	0	0.0247058823529412	0.0106132075471698	0.036	-0.2	*	-1
temp_vcf4_5_9B.vcf	gene-S	8.64033264033264	2.22222222222222	22	15	2937.48809523809	893.511904761909	0.00294140175558135	0.002487065041192	0.0074893920542738	0.016787689028046	-0.121212121212121	-1.5	-1
