file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_7A.vcf	gene-E	0	0	0	1	164.166666666667	60.8333333333334	0	0	0	0.0164383561643836	0	*	*
temp_vcf4_5_7A.vcf	gene-M	0	0	4	2	502	164	0	0	0.00796812749003983	0.0121951219512195	0	*	*
temp_vcf4_5_7A.vcf	gene-N	0	0	4.43478260869565	3.56521739130435	959.166666666664	297.833333333333	0	0	0.00462357874060365	0.0119705116663828	0	*	*
temp_vcf4_5_7A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_7A.vcf	gene-ORF1ab	254.655556721715	332.890865617733	213.214592123769	468.257374331256	27574.5646671692	7831.42655273742	0.00923516145387828	0.0425070532649474	0.00773229223007923	0.059792091667843	-3.09839411620273	-6.8	-6.7
temp_vcf4_5_7A.vcf	gene-ORF3a	0	2.19047619047619	2	3	630.333333333333	197.666666666667	0	0.0110816670681763	0.00317292437863564	0.015177065767285	-0.25	*	-1
temp_vcf4_5_7A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_7A.vcf	gene-ORF7a	0	0	1	0	275	88	0	0	0.00363636363636364	0	0	*	*
temp_vcf4_5_7A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_7A.vcf	gene-ORF8	0	6.29032258064516	1	3	284.166666666667	84.8333333333333	0	0.0741491856264656	0.00351906158357771	0.0353634577603144	-1	*	-2
temp_vcf4_5_7A.vcf	gene-S	2.19047619047619	2.17391304347826	17	8	2933.49999999999	891.500000000004	0.000746710820002112	0.0024384891121461	0.00579512527697292	0.00897363993269766	-0.0869565217391304	-1	-1
