file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_5A.vcf	gene-E	2.17391304347826	2.18181818181818	2	4	167.5	63.5	0.0129785853341986	0.0343593414459556	0.0119402985074627	0.062992125984252	-0.5	-1	-1
temp_vcf4_1_5A.vcf	gene-M	0	0	6	5	503	163	0	0	0.0119284294234592	0.0306748466257669	0	*	*
temp_vcf4_1_5A.vcf	gene-N	4.10822510822511	2.07017543859649	30.8964142411807	13.4356666836748	963.382352941174	299.617647058823	0.00426437654341792	0.00690939088173954	0.0320707703923109	0.0448427080833361	-0.0714285714285714	-1	-1
temp_vcf4_1_5A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_1_5A.vcf	gene-ORF1ab	83.4479026114067	204.092702335724	216	454	27286.9574465939	7831.04255340681	0.00305816076324123	0.0260620091059185	0.00791586971258175	0.057974400841749	-2.6242774566474	-6	-2.85714285714286
temp_vcf4_1_5A.vcf	gene-ORF3a	4.18014705882353	0	13.7775862068966	5.22241379310345	630.90404040404	197.09595959596	0.00662564636001776	0	0.0218378474768892	0.0264968079701341	-0.111111111111111	-1	*
temp_vcf4_1_5A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_1_5A.vcf	gene-ORF7a	0	2.2	5	3	276.833333333333	89.1666666666667	0	0.0246728971962617	0.0180614087898856	0.0336448598130841	-0.142857142857143	*	-1
temp_vcf4_1_5A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_1_5A.vcf	gene-ORF8	0	2.13333333333333	2	3	281.5	84.5	0	0.0252465483234714	0.00710479573712256	0.0355029585798817	-0.25	*	-1
temp_vcf4_1_5A.vcf	gene-S	8.63342491970402	2.16666666666667	21.9971671388102	17.7567567567568	2936.70893985617	894.291060143826	0.00293982995813227	0.00242277571948243	0.00749041447052207	0.0198556795970889	-0.138731953550707	-0.798870065565088	-1
