file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_2B.vcf	gene-E	2.1025641025641	0	3	2	167.378048780488	60.6219512195122	0.0125617673158657	0	0.0179234972677596	0.0329913498290082	-0.25	-1	*
temp_vcf4_2_2B.vcf	gene-M	0	0	7.95652173913043	6	502.666666666667	163.333333333333	0	0	0.0158286241494637	0.036734693877551	0	*	*
temp_vcf4_2_2B.vcf	gene-N	0	0	10.96	3.04	961.833333333331	295.166666666667	0	0	0.0113949055622943	0.0102992659514399	0	*	*
temp_vcf4_2_2B.vcf	gene-ORF10	0	0	1	0	87.6666666666667	26.3333333333333	0	0	0.0114068441064639	0	0	*	*
temp_vcf4_2_2B.vcf	gene-ORF1ab	310.455701672261	404.722159007677	327.943856056143	636.468190128083	28089.0428999283	8125.89043340584	0.0110525553604055	0.049806499647577	0.011675152379684	0.0783259625937778	-2.93376068376068	-6.46428571428571	-4.86666666666667
temp_vcf4_2_2B.vcf	gene-ORF3a	4.27428571428571	2.12903225806452	10	7	634.59009009009	199.40990990991	0.006735506559327	0.0106766622532771	0.0157582038486929	0.0351035713478958	-0.214285714285714	-1	-1
temp_vcf4_2_2B.vcf	gene-ORF6	0	0	3	2	145.666666666667	37.3333333333333	0	0	0.0205949656750572	0.0535714285714286	0	*	*
temp_vcf4_2_2B.vcf	gene-ORF7a	0	0	4	2	274	89	0	0	0.0145985401459854	0.0224719101123595	0	*	*
temp_vcf4_2_2B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_2B.vcf	gene-ORF8	4.28571428571429	2.14285714285714	3	4	284.744444444444	84.2555555555555	0.0150510900891359	0.0254328290725495	0.0105357630623951	0.0474746142687591	-0.4	*	*
temp_vcf4_2_2B.vcf	gene-S	8.77220364176886	10.7362359238499	19	21	2937.93693693693	896.063063063067	0.00298583796387226	0.0119815628680749	0.00646712315745254	0.0234358505172777	-0.257142857142857	-1	-1
