file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_5A.vcf	gene-E	2.16666666666667	0	2	2	167.346153846154	60.6538461538462	0.012947215199571	0	0.0119512755688348	0.0329740012682308	-0.333333333333333	-1	*
temp_vcf4_2_5A.vcf	gene-M	2.14285714285714	0	9	1	505.333333333334	163.666666666667	0.00424048247267244	0	0.0178100263852243	0.00610997963340122	-0.111111111111111	-1	*
temp_vcf4_2_5A.vcf	gene-N	0	6.31578947368421	11.9285714285714	7.21428571428571	963.999999999997	299	0	0.0211230417180074	0.0123740367516301	0.0241280458671763	-0.117647058823529	*	-2
temp_vcf4_2_5A.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_2_5A.vcf	gene-ORF1ab	59.085676005676	109.453457808874	139.10976744186	252.89023255814	26798.0102319861	7671.98976801459	0.00220485310268116	0.0142666324015705	0.00519104837402513	0.0329627958593569	-2.68965517241379	-6.14285714285714	-5.5
temp_vcf4_2_5A.vcf	gene-ORF3a	2.18181818181818	2.125	6	8	634.444444444444	196.555555555556	0.00343894284349626	0.0108111927642736	0.00945709281961471	0.0407009609949123	-0.166666666666667	-1	-1
temp_vcf4_2_5A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_2_5A.vcf	gene-ORF7a	0	0	2	0	275	88	0	0	0.00727272727272727	0	0	*	*
temp_vcf4_2_5A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_5A.vcf	gene-ORF8	0	2.0625	3	2	283	83	0	0.0248493975903614	0.0106007067137809	0.0240963855421687	-0.25	*	-1
temp_vcf4_2_5A.vcf	gene-S	0	2.2	10.9090909090909	8.09090909090909	2927.99999999999	894.000000000004	0	0.00246085011185681	0.00372578241430701	0.00905023388244861	-0.0555555555555556	*	-1
