file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_9A.vcf	gene-E	0	0	1	1	164.833333333333	60.1666666666667	0	0	0.00606673407482306	0.0166204986149584	0	*	*
temp_vcf4_5_9A.vcf	gene-M	0	0	3	2	502.666666666667	163.333333333333	0	0	0.0059681697612732	0.0122448979591837	0	*	*
temp_vcf4_5_9A.vcf	gene-N	0	0	2	2	959.166666666664	297.833333333333	0	0	0.00208514335360557	0.00671516508114158	0	*	*
temp_vcf4_5_9A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_9A.vcf	gene-ORF1ab	238.123761058152	447.741303236113	198.440421288289	466.482228547953	27689.8825479376	7887.10932954246	0.00859966670663571	0.0567687456238276	0.00716653170863916	0.0591448918808145	-3.18935078068503	-6.67441860465116	-6
temp_vcf4_5_9A.vcf	gene-ORF3a	2.13333333333333	2.13793103448276	4	5	633.208333333333	197.791666666667	0.00336908600381654	0.0108090045981854	0.00631703625715602	0.0252791236570465	-0.285714285714286	-1	-1
temp_vcf4_5_9A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_9A.vcf	gene-ORF7a	0	0	2	0	273.666666666667	89.3333333333333	0	0	0.00730816077953715	0	0	*	*
temp_vcf4_5_9A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_9A.vcf	gene-ORF8	0	2.10526315789474	3	3	282	84	0	0.025062656641604	0.0106382978723404	0.0357142857142857	-0.2	*	-1
temp_vcf4_5_9A.vcf	gene-S	4.37037037037037	2.18181818181818	15	11	2931.83333333333	893.16666666667	0.00149066125986142	0.00244278952993264	0.00511625262918539	0.0123157305467437	-0.125	-1	-1
