file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_5B.vcf	gene-E	0	0	3	2	163.5	61.5	0	0	0.018348623853211	0.032520325203252	0	*	*
temp_vcf4_1_5B.vcf	gene-M	0	0	3	6	499	164	0	0	0.00601202404809619	0.0365853658536585	0	*	*
temp_vcf4_1_5B.vcf	gene-N	2.09302325581395	2.08695652173913	7	8	959.833333333331	300.166666666667	0.00218061113646184	0.00695265915071337	0.0072929328008335	0.0266518600777346	-0.142857142857143	-1	-1
temp_vcf4_1_5B.vcf	gene-ORF10	0	0	1	0	88.1666666666667	25.8333333333333	0	0	0.0113421550094518	0	0	*	*
temp_vcf4_1_5B.vcf	gene-ORF1ab	92.980745198794	147.180291960184	372.371454754717	757.706023024924	27946.5137572271	8068.48624277367	0.00332709639586972	0.0182413760811703	0.0133244331650641	0.0939093158525917	-2.47181964573269	-5.90909090909091	-4
temp_vcf4_1_5B.vcf	gene-ORF3a	2.14814814814815	0	7	3	632.114942528735	195.885057471265	0.00339835052712821	0	0.0110739353384006	0.0153151038610492	-0.111111111111111	-1	*
temp_vcf4_1_5B.vcf	gene-ORF6	0	0	3	1	146.666666666667	36.3333333333333	0	0	0.0204545454545455	0.0275229357798165	0	*	*
temp_vcf4_1_5B.vcf	gene-ORF7a	0	0	7	2	272.333333333333	87.6666666666667	0	0	0.025703794369645	0.0228136882129278	0	*	*
temp_vcf4_1_5B.vcf	gene-ORF7b	0	0	0	1	102	27	0	0	0	0.037037037037037	0	*	*
temp_vcf4_1_5B.vcf	gene-ORF8	0	0	4	4	276.5	83.5	0	0	0.0144665461121157	0.0479041916167665	0	*	*
temp_vcf4_1_5B.vcf	gene-S	0.000765990042129516	2.18181818181818	35.9996170049789	15	2931.66692199667	887.333078003323	2.61281401506493e-07	0.00245884914684766	0.0122795726673004	0.0169045878845777	-0.0195928294770244	0.000765696671757299	-1
