file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_4B.vcf	gene-E	0	0	1	1	164.833333333333	60.1666666666667	0	0	0.00606673407482306	0.0166204986149584	0	*	*
temp_vcf4_5_4B.vcf	gene-M	0	0	4	1	502.166666666667	163.833333333333	0	0	0.00796548290740125	0.00610376398779247	0	*	*
temp_vcf4_5_4B.vcf	gene-N	0	6.45	4	4	962.166666666664	300.833333333333	0	0.0214404432132964	0.00415728390784688	0.0132963988919668	-0.333333333333333	*	-2
temp_vcf4_5_4B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_4B.vcf	gene-ORF1ab	25.8133333333333	93.7032086413161	54.4884218282568	134.494484154649	26507.5829419745	7530.31471307763	0.000973809395969412	0.0124434651421122	0.0020555786601718	0.0178604068062491	-2.39536405974588	-7	-7
temp_vcf4_5_4B.vcf	gene-ORF3a	0	8.25470957613815	3	7	635	199	0	0.0414809526439102	0.0047244094488189	0.0351758793969849	-0.428571428571429	*	-1.5
temp_vcf4_5_4B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_4B.vcf	gene-ORF7a	0	0	1	1	274.333333333333	88.6666666666667	0	0	0.00364520048602673	0.0112781954887218	0	*	*
temp_vcf4_5_4B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_4B.vcf	gene-ORF8	0	2.04938271604938	1	4	281.5	84.5	0	0.0242530498940755	0.00355239786856128	0.0473372781065089	-0.25	*	-1
temp_vcf4_5_4B.vcf	gene-S	2.16779469825155	6.4	10.9994359842076	9	2932.33370934385	895.666290656142	0.000739272849929697	0.0071455184444996	0.00375108602037959	0.0100483853125776	-0.176404270861338	-0.499436302321372	-2
