file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_6_8A.vcf	gene-E	0	6.56302854122622	0	3.99973572938689	168.166666666667	62.8333333333334	0	0.104451382618985	0	0.063656271555229	-0.999735799225849	*	-0.999735799225849
temp_vcf4_6_8A.vcf	gene-M	2.2	0	6	0	506.181818181819	162.818181818182	0.00434626436781609	0	0.0118534482758621	0	-0.2	-1	*
temp_vcf4_6_8A.vcf	gene-N	0	6.25352112676056	3	5	959.999999999997	300	0	0.0208450704225352	0.00312500000000001	0.0166666666666667	-0.285714285714286	*	-2
temp_vcf4_6_8A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_6_8A.vcf	gene-ORF1ab	200.778313105157	473.996630716055	188.131540041531	407.559742009751	27538.2100949541	7832.1499050467	0.00729089916929444	0.0605193511950826	0.00683165461345664	0.0520367647390325	-3.21804511278195	-6.31578947368421	-5.58333333333333
temp_vcf4_6_8A.vcf	gene-ORF3a	4.30769230769231	6.51384615384615	2	6	637.523809523809	199.476190476191	0.00675691204522994	0.032654755127899	0.00313713773528533	0.0300787777512532	-1	*	-1
temp_vcf4_6_8A.vcf	gene-ORF6	0	0	1	0	145.666666666667	37.3333333333333	0	0	0.0068649885583524	0	0	*	*
temp_vcf4_6_8A.vcf	gene-ORF7a	0	0	0	0	271.666666666667	88.3333333333333	0	0	0	0	0	*	*
temp_vcf4_6_8A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_6_8A.vcf	gene-ORF8	0	2.16	2	2	282.833333333333	83.1666666666666	0	0.0259719438877756	0.00707130229817325	0.0240480961923848	-0.333333333333333	*	-1
temp_vcf4_6_8A.vcf	gene-S	6.38763271905309	6.47619047619048	18.9996873045654	13	2937.88482384823	899.115176151765	0.00217422843373627	0.00720284858710619	0.00646713143767098	0.0144586592961764	-0.230745184795676	-0.749843701171894	-1
