file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_8A.vcf	gene-E	0	0	3	1	162.833333333333	59.1666666666667	0	0	0.0184237461617196	0.0169014084507042	0	*	*
temp_vcf4_5_8A.vcf	gene-M	0	0	4	1	502.833333333334	163.166666666667	0	0	0.00795492210805435	0.00612870275791624	0	*	*
temp_vcf4_5_8A.vcf	gene-N	0	2.16	2.03448275862069	3.96551724137931	961.166666666664	298.833333333333	0	0.00722810931399889	0.00211668051876611	0.013269996345943	-0.2	*	-1
temp_vcf4_5_8A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_8A.vcf	gene-ORF1ab	280.233540184573	397.177604093923	228.606455862978	492.44501482652	27815.0939383661	7890.89670490971	0.0100748730457473	0.0503336463455161	0.00821879143638823	0.0624067242598831	-3.05619456267266	-6.82608695652174	-5.42857142857143
temp_vcf4_5_8A.vcf	gene-ORF3a	0	4.38443935926773	2	6	633	198	0	0.0221436331276148	0.00315955766192733	0.0303030303030303	-0.333333333333333	*	-1
temp_vcf4_5_8A.vcf	gene-ORF6	0	0	0	1	146	37	0	0	0	0.027027027027027	0	*	*
temp_vcf4_5_8A.vcf	gene-ORF7a	2.14285714285714	0	6	0	276.333333333333	89.6666666666667	0.00775460968464587	0	0.0217129071170084	0	-0.2	-1	*
temp_vcf4_5_8A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_8A.vcf	gene-ORF8	0	2.07272727272727	1	5	282.666666666667	83.3333333333333	0	0.0248727272727273	0.0035377358490566	0.06	-0.2	*	-1
temp_vcf4_5_8A.vcf	gene-S	2.17391304347826	4.34285714285714	13	13	2931.29999999999	893.700000000004	0.000741620797420348	0.00485941271439759	0.00443489236857368	0.0145462683227033	-0.125	-1	-1
