file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_6_5A.vcf	gene-E	0	2.20050365147318	1.95238095238095	3.09498626950151	165.666666666667	62.3333333333334	0	0.0353021976172168	0.0117849956884162	0.0496521861417354	-0.249874118839806	*	-0.499748237679611
temp_vcf4_6_5A.vcf	gene-M	0	0	4	1	502.666666666667	163.333333333333	0	0	0.00795755968169761	0.00612244897959184	0	*	*
temp_vcf4_6_5A.vcf	gene-N	0	0	2	5	959.833333333331	297.166666666667	0	0	0.00208369508595243	0.0168255748738082	0	*	*
temp_vcf4_6_5A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_6_5A.vcf	gene-ORF1ab	114.065010253438	129.821536206103	107.442491427811	214.057368590232	26816.0102751075	7611.98972489319	0.00425361599593811	0.0170548753871216	0.00400665461884708	0.0281210795503583	-2.87096774193548	-6.3125	-5.375
temp_vcf4_6_5A.vcf	gene-ORF3a	2.12903225806452	0	3	2	630.111111111111	197.888888888889	0.00337882037076012	0	0.00476106506788926	0.0101066816395283	-0.25	-1	*
temp_vcf4_6_5A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_6_5A.vcf	gene-ORF7a	0	0	1	0	274.333333333333	88.6666666666667	0	0	0.00364520048602673	0	0	*	*
temp_vcf4_6_5A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_6_5A.vcf	gene-ORF8	0	6.31034482758621	0	3	284.166666666667	84.8333333333333	0	0.0743852042544543	0	0.0353634577603144	-2	*	-2
temp_vcf4_6_5A.vcf	gene-S	0.00067957866123014	0	10.9996602106694	4	2928.00022652621	890.999773473783	2.3209651934911e-07	0	0.00375671426218413	0.00448933896403251	4.5289849843444e-05	0.00067934774765166	*
