file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_5B.vcf	gene-E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-M	0	0	0	0	502.333333333334	163.666666666667	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-N	0	0	0	0	959.166666666664	297.833333333333	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF1ab	36.9756613756614	57.7558441558442	49.9958333333333	56.9885738052027	26379.1029915158	7520.80354292499	0.00140170275644148	0.00767947784119113	0.00189528178230372	0.00757745811068463	-2.64699425234705	-6.66666666666667	-6.5
temp_vcf4_5_5B.vcf	gene-ORF3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_5B.vcf	gene-ORF8	0	0	0	1	280.166666666667	82.8333333333333	0	0	0	0.0120724346076459	0	*	*
temp_vcf4_5_5B.vcf	gene-S	0	0	1	0	2926.66666666666	892.333333333337	0	0	0.000341685649202734	0	0	*	*
