file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_7B.vcf	gene-E	4.25177304964539	2.17391304347826	25.1195376031873	5.87917413378018	167.34903192046	64.112506541078	0.0254066187348262	0.0339077843117145	0.150102676513399	0.0917008934912456	-0.0967741935483871	-1	-1
temp_vcf4_3_7B.vcf	gene-M	0	0	6	2	501.166666666667	161.833333333333	0	0	0.0119720651812438	0.0123583934088568	0	*	*
temp_vcf4_3_7B.vcf	gene-N	0	0	4	7	957.333333333331	296.666666666667	0	0	0.00417827298050141	0.0235955056179775	0	*	*
temp_vcf4_3_7B.vcf	gene-ORF10	0	0	1	1	87	27	0	0	0.0114942528735632	0.037037037037037	0	*	*
temp_vcf4_3_7B.vcf	gene-ORF1ab	214.672116962349	357.56211368144	630.88917497428	1163.63096265785	28976.3843631074	8359.06008133791	0.00740851978881354	0.0427753970185857	0.0217725292109779	0.139205957528134	-2.42944785276074	-5.70731707317073	-4.9
temp_vcf4_3_7B.vcf	gene-ORF3a	2.08163265306122	0	14	8	632.738562091503	198.261437908497	0.00328987796504837	0	0.0221260420002273	0.0403507615217248	-0.0454545454545455	-1	*
temp_vcf4_3_7B.vcf	gene-ORF6	0	0	2	1	145.666666666667	37.3333333333333	0	0	0.0137299771167048	0.0267857142857143	0	*	*
temp_vcf4_3_7B.vcf	gene-ORF7a	0	2.15384615384615	7	7	276.833333333333	89.1666666666667	0	0.0241552839683681	0.0252859723058399	0.0785046728971963	-0.0769230769230769	*	-1
temp_vcf4_3_7B.vcf	gene-ORF7b	2.21052631578947	0	2	1	104.833333333333	27.1666666666667	0.0210861015814576	0	0.0190779014308426	0.0368098159509203	-0.5	-1	*
temp_vcf4_3_7B.vcf	gene-ORF8	0	2.125	9.15	4.7	282.166666666667	83.8333333333333	0	0.0253479125248509	0.0324276432368577	0.0560636182902585	-0.0769230769230769	*	-1
temp_vcf4_3_7B.vcf	gene-S	6.49200779727096	8.58796992481203	62.0891258155504	34.8231292517007	2935.06200396825	892.93799603175	0.00221188097167749	0.00961765538366302	0.0211542808061993	0.0389983732425499	-0.0625	-1	-1.5
