file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_7B.vcf	gene-E	0	0.000544959128065292	3	2.99972752043597	164.5	60.5	0	9.00758889364119e-06	0.0182370820668693	0.0495822730650573	9.08017729732702e-05	*	0.000544810637839621
temp_vcf4_4_7B.vcf	gene-M	0	0	6	1	501.166666666667	164.833333333333	0	0	0.0119720651812438	0.00606673407482305	0	*	*
temp_vcf4_4_7B.vcf	gene-N	0	0	7.96	4.04	960.333333333331	296.666666666667	0	0	0.00828878861506424	0.0136179775280899	0	*	*
temp_vcf4_4_7B.vcf	gene-ORF10	0	0	3	0	88	26	0	0	0.0340909090909091	0	0	*	*
temp_vcf4_4_7B.vcf	gene-ORF1ab	156.783077494882	373.041814384646	304.443407941614	716.058459472019	28129.9935806753	7984.00641932556	0.00557351984618255	0.0467236365794604	0.0108227329333896	0.0896866086854308	-2.95766129032258	-5.90476190476191	-5.31578947368421
temp_vcf4_4_7B.vcf	gene-ORF3a	0	2.11111111111111	4	3	628.833333333333	199.166666666667	0	0.0105997210599721	0.00636098595282269	0.0150627615062761	-0.166666666666667	*	-1
temp_vcf4_4_7B.vcf	gene-ORF6	0	0	1	0	146	37	0	0	0.00684931506849315	0	0	*	*
temp_vcf4_4_7B.vcf	gene-ORF7a	2.17391304347826	0	2.12765957446809	2.93617021276596	276.333333333333	89.6666666666667	0.00786699533224944	0	0.00769961245283987	0.032745392707427	-0.25	-1	*
temp_vcf4_4_7B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_7B.vcf	gene-ORF8	0	0	3	0	278.833333333333	84.1666666666666	0	0	0.0107591153616258	0	0	*	*
temp_vcf4_4_7B.vcf	gene-S	13.032107144059	6.52666666666667	41.9996288047513	10	2943.3020586791	896.970668593627	0.00442771651846958	0.00727634346940231	0.0142695611824496	0.0111486365721179	-0.199983508557209	-0.857036840724918	-1
