file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_6B.vcf	gene-E	2.18181818181818	2.09130419165978	10.6857142857143	6.62837387819608	169.95652173913	61.0434782608696	0.0128375078490197	0.0342592567009793	0.0628732229653182	0.108584472363611	-0.133306998486774	-1	0.00039502269838998
temp_vcf4_4_6B.vcf	gene-M	0	0	10	2	501.166666666667	164.833333333333	0	0	0.0199534419687396	0.0121334681496461	0	*	*
temp_vcf4_4_6B.vcf	gene-N	2.19047619047619	0	10.0967741935484	4.90322580645161	961.333333333331	298.666666666667	0.00227858133544681	0	0.0105028857769228	0.0164170506912442	-0.0714285714285714	-1	*
temp_vcf4_4_6B.vcf	gene-ORF10	0	0	3	0	86.8333333333334	27.1666666666667	0	0	0.0345489443378119	0	0	*	*
temp_vcf4_4_6B.vcf	gene-ORF1ab	258.167905079944	385.123917807593	515.320977332265	890.000877339651	28995.0251013423	8293.99856729771	0.00890386899744371	0.0464340468210463	0.017772737755223	0.107306610932973	-2.75453277545328	-6.22916666666667	-5.57142857142857
temp_vcf4_4_6B.vcf	gene-ORF3a	4.29569892473118	0	14.8333333333333	3.16666666666667	631.5	199.5	0.00680237359419031	0	0.0234890472420164	0.0158730158730159	-0.125	-1	*
temp_vcf4_4_6B.vcf	gene-ORF6	0	0	4	0	146	37	0	0	0.0273972602739726	0	0	*	*
temp_vcf4_4_6B.vcf	gene-ORF7a	0	0	1	1	273.666666666667	89.3333333333333	0	0	0.00365408038976858	0.0111940298507463	0	*	*
temp_vcf4_4_6B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_6B.vcf	gene-ORF8	0	2.2	6	3	283.333333333333	82.6666666666666	0	0.0266129032258065	0.0211764705882353	0.0362903225806452	-0.125	*	-1
temp_vcf4_4_6B.vcf	gene-S	12.8127009785273	10.7154950869237	47.2497437868306	21.75	2944.79183009166	901.208169908337	0.00435097002361911	0.0118901441916728	0.0160451897835372	0.0241342685588527	-0.166658128415861	-0.857069672135952	-1.33333333333333
