file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_10B.vcf	gene-E	0	0	7	3	165.5	59.5	0	0	0.0422960725075529	0.0504201680672269	0	*	*
temp_vcf4_5_10B.vcf	gene-M	4.34181818181818	0	13	5	505.449074074074	166.550925925926	0.0085900210417279	0	0.0257197028678201	0.0300208478109799	-0.125	-1	*
temp_vcf4_5_10B.vcf	gene-N	2.09756097560976	0	9	5	960.999999999997	299	0.00218268571863659	0	0.00936524453694071	0.0167224080267559	-0.0769230769230769	-1	*
temp_vcf4_5_10B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_10B.vcf	gene-ORF1ab	277.046894002007	610.242768273169	521.348425840432	1099.21244155529	29213.8403955535	8383.81766306012	0.00948341232274875	0.0727881727392469	0.017845939417119	0.131111205626349	-2.64430450454765	-5.95081967213115	-6.4375
temp_vcf4_5_10B.vcf	gene-ORF3a	4.28571428571429	4.23809523809524	8	8	633.622222222222	197.377777777778	0.00676383203651467	0.0214719979412616	0.0126258198014941	0.0405314118441792	-0.214285714285714	*	-1
temp_vcf4_5_10B.vcf	gene-ORF6	0	0	3	1	142.666666666667	37.3333333333333	0	0	0.0210280373831776	0.0267857142857143	0	*	*
temp_vcf4_5_10B.vcf	gene-ORF7a	0	0	7	2	275	88	0	0	0.0254545454545455	0.0227272727272727	0	*	*
temp_vcf4_5_10B.vcf	gene-ORF7b	0	0	1	0	101.333333333333	27.6666666666667	0	0	0.00986842105263157	0	0	*	*
temp_vcf4_5_10B.vcf	gene-ORF8	0	2.04301075268817	9.18939393939394	6.81060606060606	278.666666666667	84.3333333333333	0	0.024225423944919	0.0329762940408874	0.0807581746316925	-0.0625	*	-1
temp_vcf4_5_10B.vcf	gene-S	12.9949713349713	4.21288515406162	56.0476190476191	30.952380952381	2927.63205128204	897.367948717952	0.00443873106570229	0.00469471319995379	0.0191443521815097	0.0344924074863626	-0.0833333333333333	-1.25	-1
