file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_8A.vcf	gene-E	0	0	4	1	164.166666666667	60.8333333333334	0	0	0.0243654822335025	0.0164383561643836	0	*	*
temp_vcf4_3_8A.vcf	gene-M	0	0	5	1	499	164	0	0	0.0100200400801603	0.00609756097560976	0	*	*
temp_vcf4_3_8A.vcf	gene-N	0	2.07407407407407	11.5641025641026	9.87179487179487	961.166666666664	298.833333333333	0	0.00694057135774927	0.0120313187765936	0.0330344502123643	-0.05	*	-1
temp_vcf4_3_8A.vcf	gene-ORF10	0	0	0	0	85	26	0	0	0	0	0	*	*
temp_vcf4_3_8A.vcf	gene-ORF1ab	36.3332526493817	110.833309535295	291.342221037396	539.009121409231	27393.5924220712	7832.4075779296	0.00132634128775705	0.0141506054725248	0.010635414900992	0.0688178080681179	-2.25	-5	-5.75
temp_vcf4_3_8A.vcf	gene-ORF3a	0	0	8	1	629	196	0	0	0.0127186009538951	0.00510204081632653	0	*	*
temp_vcf4_3_8A.vcf	gene-ORF6	0	0	7.97560975609756	2.02439024390244	142	38	0	0	0.056166265888011	0.0532734274711168	0	*	*
temp_vcf4_3_8A.vcf	gene-ORF7a	0	0	0	1	274.333333333333	88.6666666666667	0	0	0	0.0112781954887218	0	*	*
temp_vcf4_3_8A.vcf	gene-ORF7b	0	0	1	0	99.3333333333334	26.6666666666667	0	0	0.0100671140939597	0	0	*	*
temp_vcf4_3_8A.vcf	gene-ORF8	0	2.06896551724138	9	6	279.5	86.5	0	0.0239186764999004	0.0322003577817531	0.069364161849711	-0.0714285714285714	*	-1
temp_vcf4_3_8A.vcf	gene-S	2.16666666666667	4.27731344081709	25	9.99943851768669	2930.04166666666	894.958333333337	0.000739466162312825	0.00477934366495692	0.00853230187284028	0.011173077164881	-0.0908750807847928	-1	-0.666292555299387
