file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_9A.vcf	gene-E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-M	0	0	0	0	502.333333333334	163.666666666667	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-N	0	0.000711743772241924	0	0.999644128113879	959.166666666664	297.833333333333	0	2.38973846303948e-06	0	0.00335638767133927	0.000711490482643296	*	0.000711490482643296
temp_vcf4_4_9A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-ORF1ab	0.00204081632653064	0	5	8	26156.5023809533	7434.50068027179	7.80232883130706e-08	0	0.000191157056367021	0.00107606419637957	-2.24974515826739	0.00203873386089137	*
temp_vcf4_4_9A.vcf	gene-ORF3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-ORF8	0	0	0	0	280.166666666667	82.8333333333333	0	0	0	0	*	*	*
temp_vcf4_4_9A.vcf	gene-S	0.00145560407569145	0	2.99927219796215	1	2926.66715186802	892.332848131978	4.97358941129461e-07	0	0.00102480809819723	0.00112065806172373	0.000363636171019699	0.0014545446840788	*
