file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_8A.vcf	gene-E	0	0.000377287304282214	2	2.99981135634786	164.166666666667	60.8333333333334	0	6.20198308409119e-06	0.0121827411167513	0.0493119675016086	7.54432262854543e-05	*	0.000377216131427272
temp_vcf4_1_8A.vcf	gene-M	0	0	4	3	502.333333333334	163.666666666667	0	0	0.00796284007962839	0.0183299389002037	0	*	*
temp_vcf4_1_8A.vcf	gene-N	0	0	2	2	956.499999999997	297.5	0	0	0.00209095661265029	0.00672268907563025	0	*	*
temp_vcf4_1_8A.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_1_8A.vcf	gene-ORF1ab	25.2434017595308	14.7973790322581	116.603438434892	171.706906392694	26542.9823566488	7591.01764335191	0.00095103863689257	0.00194932744560505	0.00439300440576468	0.0226197480311579	-2.21428571428571	-7	-4.5
temp_vcf4_1_8A.vcf	gene-ORF3a	6.32142857142857	0	10.2056074766355	2	632.418079096045	198.581920903955	0.0099956481011172	0	0.0161374378974476	0.0100714102819426	-0.2	-2	*
temp_vcf4_1_8A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_1_8A.vcf	gene-ORF7a	0	0	1	0	274.333333333333	88.6666666666667	0	0	0.00364520048602673	0	0	*	*
temp_vcf4_1_8A.vcf	gene-ORF7b	0	0	1	1	102	27	0	0	0.00980392156862745	0.037037037037037	0	*	*
temp_vcf4_1_8A.vcf	gene-ORF8	0	2.11428571428571	2	4	282.666666666667	83.3333333333333	0	0.0253714285714286	0.00707547169811321	0.048	-0.2	*	-1
temp_vcf4_1_8A.vcf	gene-S	2.16766967569375	0	10.9518794478674	6.04761904761905	2927.05161638762	894.948383612379	0.000740564212656062	0	0.00374160789873037	0.00675750597281194	-0.0624373433741546	-0.499498746993236	*
