file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_8B.vcf	gene-E	0	0	3	2	164	61	0	0	0.0182926829268293	0.0327868852459016	0	*	*
temp_vcf4_3_8B.vcf	gene-M	0	0	16	6	502.833333333334	163.166666666667	0	0	0.0318196884322174	0.0367722165474974	0	*	*
temp_vcf4_3_8B.vcf	gene-N	0	2.07142857142857	8	9	961.499999999997	298.5	0	0.00693945920076574	0.00832033281331256	0.0301507537688442	-0.0625	*	-1
temp_vcf4_3_8B.vcf	gene-ORF10	0	0	20.1631016042781	2.83689839572193	86.3333333333334	27.6666666666667	0	0	0.233549439431792	0.102538496230913	0	*	*
temp_vcf4_3_8B.vcf	gene-ORF1ab	213.53804812739	195.080154571055	374.680380902662	681.528129541369	28261.9780716004	8078.84251528909	0.00755566533900779	0.0241470426242211	0.013257401161144	0.0843596255591797	-2.72293577981651	-5.9	-4.36363636363636
temp_vcf4_3_8B.vcf	gene-ORF3a	2.12121212121212	0	8	2	630.671428571428	197.328571428572	0.00336341877103424	0	0.0126848936507577	0.0101353797147614	-0.111111111111111	-1	*
temp_vcf4_3_8B.vcf	gene-ORF6	0	0	1	1	146	37	0	0	0.00684931506849315	0.027027027027027	0	*	*
temp_vcf4_3_8B.vcf	gene-ORF7a	0	0	8	3	275.666666666667	87.3333333333333	0	0	0.0290205562273277	0.0343511450381679	0	*	*
temp_vcf4_3_8B.vcf	gene-ORF7b	0	0	1	0	102	27	0	0	0.00980392156862745	0	0	*	*
temp_vcf4_3_8B.vcf	gene-ORF8	0	2.07142857142857	7	5	281.333333333333	84.6666666666666	0	0.0244656917885264	0.0248815165876777	0.0590551181102362	-0.0909090909090909	*	-1
temp_vcf4_3_8B.vcf	gene-S	0	0.00105652403592171	26.8301886792453	16.1692830587368	2926.99999999999	892.000000000004	0	1.18444398645931e-06	0.00916644642270084	0.0181269989447721	2.45573468465695e-05	*	0.00105596591440249
