file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_6A.vcf	gene-E	0	0	1	1	164.833333333333	60.1666666666667	0	0	0.00606673407482306	0.0166204986149584	0	*	*
temp_vcf4_5_6A.vcf	gene-M	0	0	4	0	502.833333333334	163.166666666667	0	0	0.00795492210805435	0	0	*	*
temp_vcf4_5_6A.vcf	gene-N	0	2.12121212121212	2	3	961.833333333331	298.166666666667	0	0.00711418263123126	0.00207936232888581	0.0100614868641699	-0.25	*	-1
temp_vcf4_5_6A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_5_6A.vcf	gene-ORF1ab	136.148887744107	164.243779134367	165.640588086436	392.535749644977	27183.9678874109	7742.02164700675	0.00500842585997753	0.0212145853658092	0.00609331900230596	0.0507019700463819	-2.60624746670586	-6.4	-3.84615384615385
temp_vcf4_5_6A.vcf	gene-ORF3a	2.13793103448276	0	2	2	631.725806451613	196.274193548387	0.00338427053738941	0	0.00316593050271913	0.0101898266085956	-0.333333333333333	-1	*
temp_vcf4_5_6A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_6A.vcf	gene-ORF7a	0	0	3	0	274.333333333333	88.6666666666667	0	0	0.0109356014580802	0	0	*	*
temp_vcf4_5_6A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_6A.vcf	gene-ORF8	0	2.12903225806452	2	4	281.5	84.5	0	0.0251956480244322	0.00710479573712256	0.0473372781065089	-0.2	*	-1
temp_vcf4_5_6A.vcf	gene-S	0	2.17391304347826	13	16	2930.39333333333	891.60666666667	0	0.00243819738540715	0.00443626452876634	0.0179451327565966	-0.0357142857142857	*	-1
