file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_6_10B.vcf	gene-E	0	0.00132450331125833	0	0.999337748344371	164.166666666667	60.8333333333334	0	2.17726571713698e-05	0	0.0164274698357979	0.00132362615674753	*	0.00132362615674753
temp_vcf4_6_10B.vcf	gene-M	0	0	0	1	502.333333333334	163.666666666667	0	0	0	0.00610997963340122	0	*	*
temp_vcf4_6_10B.vcf	gene-N	0	0	0	0	959.166666666664	297.833333333333	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF1ab	0	0	0	1	26148.1666666676	7430.83333333302	0	0	0	0.000134574408433335	0	*	*
temp_vcf4_6_10B.vcf	gene-ORF3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-ORF8	0	0	0	0	280.166666666667	82.8333333333333	0	0	0	0	*	*	*
temp_vcf4_6_10B.vcf	gene-S	0.00439560439560438	0	0.997802197802198	0	2926.66666666666	892.333333333337	1.50191494155048e-06	0	0.000340934691731959	0	0.00438594372660295	0.00438594372660295	*
