file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_2B.vcf	gene-E	6.3	0	9.47058823529412	3	166.166666666667	61.8333333333333	0.037913741223671	0	0.0569945129506166	0.0485175202156334	-0.181818181818182	-2	*
temp_vcf4_3_2B.vcf	gene-M	2.10810810810811	0	16.4894117647059	5.51058823529412	508.423076923077	163.576923076923	0.0041463658983895	0	0.0324324612967965	0.0336880541071354	-0.0454545454545455	-1	*
temp_vcf4_3_2B.vcf	gene-N	6.42364532019704	2.14285714285714	21.6666666666667	10.3333333333333	962.666666666664	297.333333333333	0.00667276175920747	0.00720691864189622	0.0225069252077563	0.0347533632286996	-0.0967741935483871	-1	*
temp_vcf4_3_2B.vcf	gene-ORF10	0	0	1	0	88.3333333333334	25.6666666666667	0	0	0.0113207547169811	0	0	*	*
temp_vcf4_3_2B.vcf	gene-ORF1ab	194.013097281682	199.678430381005	669.808771033095	1121.69713176336	28968.5246144055	8385.07538559546	0.00669737585410904	0.023813552198234	0.023121949769579	0.133773052737284	-2.42507645259939	-4.97368421052632	-3.41666666666667
temp_vcf4_3_2B.vcf	gene-ORF3a	4.2625641025641	0	24.2376321353066	11.7441860465116	630.273110508883	197.726889491117	0.0067630429277278	0	0.0384557610521209	0.0593959985752935	-0.0571428571428571	-1	*
temp_vcf4_3_2B.vcf	gene-ORF6	0	0	3.93010752688172	4.06989247311828	141	36	0	0	0.0278731030275299	0.11305256869773	0	*	*
temp_vcf4_3_2B.vcf	gene-ORF7a	0	0	6	1	277	86	0	0	0.0216606498194946	0.0116279069767442	0	*	*
temp_vcf4_3_2B.vcf	gene-ORF7b	0	0	4	1	101	28	0	0	0.0396039603960396	0.0357142857142857	0	*	*
temp_vcf4_3_2B.vcf	gene-ORF8	4.2	2.1	13.2222222222222	6	285.642857142857	83.3571428571429	0.0147036759189797	0.0251928020565553	0.0462893501153066	0.0719794344473008	-0.111111111111111	*	*
temp_vcf4_3_2B.vcf	gene-S	8.76463886990203	4.32467532467532	64	35.0810810810811	2931.29848171152	893.831953071087	0.00299001924388968	0.00483835390960943	0.0218333275847883	0.0392479603806366	-0.0505050505050505	-1	-1
