file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_6B.vcf	gene-E	6.42857142857143	2.10526315789474	5	3	170.633333333333	63.3666666666667	0.0376747690676192	0.0332235111714056	0.0293025981637039	0.047343503419253	-0.6	-2	-1
temp_vcf4_2_6B.vcf	gene-M	2.14814814814815	0	6	3	504.718390804598	164.281609195402	0.00425613210710169	0	0.0118878172646633	0.0182613258702117	-0.125	-1	*
temp_vcf4_2_6B.vcf	gene-N	2.1	0	10	3	956.833333333331	300.166666666667	0.00219473959240551	0	0.0104511409162167	0.00999444752915047	-0.0769230769230769	-1	*
temp_vcf4_2_6B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_2_6B.vcf	gene-ORF1ab	188.884839282546	149.406728893405	301.487990939061	506.68849838875	27531.2515717582	7928.74842824259	0.00686074291937769	0.0188436712610544	0.0109507550048444	0.0639052308159887	-2.61229314420804	-5.68571428571429	-4
temp_vcf4_2_6B.vcf	gene-ORF3a	4.25083612040134	0	9	6	633.191604938272	197.808395061729	0.00671334883035245	0	0.0142137070829886	0.0303323830018823	-0.153846153846154	-1	*
temp_vcf4_2_6B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_2_6B.vcf	gene-ORF7a	0	0	1	1	274.333333333333	88.6666666666667	0	0	0.00364520048602673	0.0112781954887218	0	*	*
temp_vcf4_2_6B.vcf	gene-ORF7b	0	0	1	0	102.333333333333	26.6666666666667	0	0	0.00977198697068403	0	0	*	*
temp_vcf4_2_6B.vcf	gene-ORF8	0	6.22784810126582	1	5	284.666666666667	84.3333333333333	0	0.0738480012007805	0.00351288056206089	0.0592885375494071	-0.5	*	-2
temp_vcf4_2_6B.vcf	gene-S	4.34057971014493	4.25341130604289	27.1176470588235	18.8823529411765	2935.30128205127	895.698717948722	0.00147875100136624	0.00474870759643801	0.00923845440488239	0.0210811432045139	-0.0952380952380952	-1	-1
