file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_7A.vcf	gene-E	0	0.000406586704614798	2	1.99979670664769	165.5	59.5	0	6.83338999352601e-06	0.0120845921450151	0.0336100286831545	0.000101626012060152	*	0.000406504048240608
temp_vcf4_4_7A.vcf	gene-M	2.22222222222222	0	3	2	504.666666666667	164.333333333333	0.00440334654337296	0	0.0059445178335535	0.0121703853955375	-0.25	-1	*
temp_vcf4_4_7A.vcf	gene-N	0	2.09302325581395	4.96551724137931	7.03448275862069	960.499999999997	299.5	0	0.00698839150522188	0.00516972122996286	0.0234874215646768	-0.0909090909090909	*	-1
temp_vcf4_4_7A.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_4_7A.vcf	gene-ORF1ab	129.705295295379	351.578177637377	193.990219581683	431.512985546522	27498.242467415	7805.36622823803	0.00471685764823254	0.045043136651993	0.00705464066700113	0.0552841433609363	-3.02372881355932	-6.12121212121212	-5.6
temp_vcf4_4_7A.vcf	gene-ORF3a	2.10810810810811	0	5	3	631.008547008547	196.991452991453	0.00334085507732363	0	0.00792382293980604	0.0152290871225269	-0.142857142857143	-1	*
temp_vcf4_4_7A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_4_7A.vcf	gene-ORF7a	0	0	0	1	274.333333333333	88.6666666666667	0	0	0	0.0112781954887218	0	*	*
temp_vcf4_4_7A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_7A.vcf	gene-ORF8	0	0	7	3	279.333333333333	83.6666666666666	0	0	0.0250596658711217	0.0358565737051793	0	*	*
temp_vcf4_4_7A.vcf	gene-S	0.000547945205479516	2.13793103448276	16.9997260273973	13	2928.50018264839	893.499817351602	1.87107792830657e-07	0.00239276046056701	0.00580492571867403	0.0145495273166736	-0.0344638691350515	0.000547795083505331	-1
