file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_3B.vcf	gene-E	0	0.00080677692617992	3	2.99959661153691	164.666666666667	60.3333333333334	0	1.33719932516009e-05	0.0182186234817814	0.0497170709094515	0.000134408580279281	*	0.000806451481675685
temp_vcf4_1_3B.vcf	gene-M	0	0	13	5	501	162	0	0	0.0259481037924151	0.0308641975308642	0	*	*
temp_vcf4_1_3B.vcf	gene-N	4.20012507817386	2.11428571428571	24.2453708623346	10.2359221287187	964.166666666664	301.833333333333	0.00435622307157186	0.00700481186400568	0.0251464520611942	0.0339124973894602	-0.0909090909090909	-1	-1
temp_vcf4_1_3B.vcf	gene-ORF10	0	0	2	0	88.1666666666667	25.8333333333333	0	0	0.0226843100189036	0	0	*	*
temp_vcf4_1_3B.vcf	gene-ORF1ab	134.386303286791	270.601903819326	474.547906722624	937.38190562995	28656.4413361306	8248.55866387017	0.00468956705790797	0.0328059622106587	0.0165599036236333	0.113641903249814	-2.57486631016043	-5.84848484848485	-5.64285714285714
temp_vcf4_1_3B.vcf	gene-ORF3a	4.23692307692308	0	19	4	630.530864197531	200.469135802469	0.00671961250035771	0	0.0301333385546179	0.0199531962064293	-0.0952380952380952	-1	*
temp_vcf4_1_3B.vcf	gene-ORF6	0	0	7.33852813852814	3.70909090909091	144.833333333333	38.1666666666667	0	0	0.0506687788621045	0.0971814211988884	0	*	*
temp_vcf4_1_3B.vcf	gene-ORF7a	0	0	4.88	2.12	273.666666666667	89.3333333333333	0	0	0.0178319123020706	0.0237313432835821	0	*	*
temp_vcf4_1_3B.vcf	gene-ORF7b	0	0	2	1	102	27	0	0	0.0196078431372549	0.037037037037037	0	*	*
temp_vcf4_1_3B.vcf	gene-ORF8	0	4.23717948717949	10	6	283	86	0	0.0492695289206917	0.0353356890459364	0.0697674418604651	-0.142857142857143	*	-1
temp_vcf4_1_3B.vcf	gene-S	2.14912998418153	2.16	41.9958224460386	19.9714285714286	2925.9888330258	896.011166974199	0.000734496987795778	0.00241068424101705	0.0143526940267268	0.0222892630221021	-0.0322422362252841	-0.499509322983808	-1
