file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_10B.vcf	gene-E	0	0.166666666666667	0	0.916666666666667	164.166666666667	60.8333333333334	0	0.00273972602739726	0	0.0150684931506849	0.152777777777778	*	0.152777777777778
temp_vcf4_4_10B.vcf	gene-M	0	0	0	0	502.333333333334	163.666666666667	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-N	0	0	0	0	959.166666666664	297.833333333333	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF1ab	0	2.21192884033365	3	33.6659654043946	26193.8886551357	7446.19467819822	0	0.000297054930192731	0.000114530531892286	0.00452123089166141	-2.38604103406078	*	-0.499299229496684
temp_vcf4_4_10B.vcf	gene-ORF3a	0	0	0	0	628.333333333333	196.666666666667	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-ORF8	0	0	0	0	280.166666666667	82.8333333333333	0	0	0	0	*	*	*
temp_vcf4_4_10B.vcf	gene-S	0	0	0	0	2926.66666666666	892.333333333337	0	0	0	0	*	*	*
