file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_4_9B.vcf	gene-E	0	0	1	0	164.166666666667	60.8333333333334	0	0	0.00609137055837564	0	0	*	*
temp_vcf4_4_9B.vcf	gene-M	0	0	3	0	501.5	164.5	0	0	0.00598205383848454	0	0	*	*
temp_vcf4_4_9B.vcf	gene-N	0	0	2	0	958.499999999997	298.5	0	0	0.00208659363588942	0	0	*	*
temp_vcf4_4_9B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_4_9B.vcf	gene-ORF1ab	193.420336706615	135.467249180839	165.47093951094	291.04	27102.8911815397	7769.10881846099	0.00713652043285908	0.0174366523041795	0.00610528738069261	0.0374611820738602	-3.03636363636364	-7.63157894736842	-7
temp_vcf4_4_9B.vcf	gene-ORF3a	2.17391304347826	0	4	2	631.866666666667	196.133333333334	0.0034404616640825	0	0.0063304494619118	0.0101971447994561	-0.2	-1	*
temp_vcf4_4_9B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_4_9B.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_4_9B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_4_9B.vcf	gene-ORF8	0	0	0	1	280.166666666667	82.8333333333333	0	0	0	0.0120724346076459	0	*	*
temp_vcf4_4_9B.vcf	gene-S	0	0	0	0	2926.66666666666	892.333333333337	0	0	0	0	*	*	*
