file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_6_7B.vcf	gene-E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
temp_vcf4_6_7B.vcf	gene-M	0	0	2	0	502.333333333334	163.666666666667	0	0	0.0039814200398142	0	0	*	*
temp_vcf4_6_7B.vcf	gene-N	0	0	3	4	957.333333333331	299.666666666667	0	0	0.00313370473537605	0.0133481646273637	0	*	*
temp_vcf4_6_7B.vcf	gene-ORF10	0	0	1	0	87.3333333333333	26.6666666666667	0	0	0.0114503816793893	0	0	*	*
temp_vcf4_6_7B.vcf	gene-ORF1ab	0	17.1034482758621	19.375	18.625	26213.2150537644	7449.78494623624	0	0.00229583114134093	0.000739131005497077	0.00250007216777575	-1.58333333333333	-7	-7
temp_vcf4_6_7B.vcf	gene-ORF3a	0	2.21052631578947	0	2	630.333333333333	197.666666666667	0	0.0111831010916837	0	0.0101180438448566	-1	*	-1
temp_vcf4_6_7B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_6_7B.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_6_7B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_6_7B.vcf	gene-ORF8	0	0	0	1	280.166666666667	82.8333333333333	0	0	0	0.0120724346076459	0	*	*
temp_vcf4_6_7B.vcf	gene-S	2.18181818181818	0	3	3	2928.66666666666	893.333333333337	0.000744986859259568	0	0.00102435693148191	0.00335820895522387	-0.2	-1	*
