file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_2B.vcf	gene-E	4.26813186813187	0	5.1044776119403	2	167.5	63.5	0.0254813842873544	0	0.0304744932056137	0.031496062992126	-0.4	-1	*
temp_vcf4_1_2B.vcf	gene-M	2.22222222222222	0	7	3	503.666666666667	165.333333333333	0.0044120891242003	0	0.013898080741231	0.0181451612903226	-0.111111111111111	-1	*
temp_vcf4_1_2B.vcf	gene-N	0	2.18181818181818	4	4	961.166666666664	298.833333333333	0	0.00730112051919079	0.00416160915554015	0.0133853876185165	-0.142857142857143	*	-1
temp_vcf4_1_2B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_1_2B.vcf	gene-ORF1ab	144.183544153378	195.994887650385	270.87616254713	541.32383745287	27435.5806843107	7879.77365576137	0.00525534873172305	0.0248731621252954	0.0098731703791505	0.0686978917290442	-2.62559241706161	-6.10714285714286	-5.07692307692308
temp_vcf4_1_2B.vcf	gene-ORF3a	0	0	5	1	628.333333333333	196.666666666667	0	0	0.00795755968169761	0.00508474576271186	0	*	*
temp_vcf4_1_2B.vcf	gene-ORF6	0	0	1	1	145.333333333333	37.6666666666667	0	0	0.00688073394495413	0.0265486725663717	0	*	*
temp_vcf4_1_2B.vcf	gene-ORF7a	0	0	0	1	274.333333333333	88.6666666666667	0	0	0	0.0112781954887218	0	*	*
temp_vcf4_1_2B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_1_2B.vcf	gene-ORF8	0	0	2	3	280.666666666667	82.3333333333333	0	0	0.00712589073634204	0.0364372469635628	0	*	*
temp_vcf4_1_2B.vcf	gene-S	2.20063251106894	4.36666666666667	18.9996837444655	15	2931.50021083701	893.499789162981	0.000750684752787587	0.00488714907337282	0.00648121520654459	0.0167879166642578	-0.0937302402801932	-0.499683844483091	-1
