file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_6B.vcf	gene-E	2.13793103448276	0	4	4	166.317204301075	61.6827956989247	0.0128545392731144	0	0.0240504283174398	0.0648479037740782	-0.142857142857143	-1	*
temp_vcf4_1_6B.vcf	gene-M	0	0	15.0212765957447	6.97872340425532	503.000000000001	163	0	0	0.0298633729537667	0.0428142540138363	0	*	*
temp_vcf4_1_6B.vcf	gene-N	0	2.17391304347826	14.9795918367347	10.0408163265306	959.999999999997	300	0	0.0072463768115942	0.0156037414965987	0.033469387755102	-0.0416666666666667	*	-1
temp_vcf4_1_6B.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_1_6B.vcf	gene-ORF1ab	121.875133963604	85.8049143956737	411.421953755397	623.984430729913	27708.7887848674	7977.67679182118	0.00439842877687111	0.0107556268115101	0.0148480670501226	0.0782163087090254	-2.34251290877797	-5	-3.71428571428571
temp_vcf4_1_6B.vcf	gene-ORF3a	2.16	0	14	7	630.641975308642	197.358024691358	0.00342508124192475	0	0.0221996006421049	0.035468534968097	-0.05	-1	*
temp_vcf4_1_6B.vcf	gene-ORF6	0	0	1	0	145.666666666667	37.3333333333333	0	0	0.0068649885583524	0	0	*	*
temp_vcf4_1_6B.vcf	gene-ORF7a	0	0	5.89473684210526	1.10526315789474	275	88	0	0	0.0214354066985646	0.0125598086124402	0	*	*
temp_vcf4_1_6B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_1_6B.vcf	gene-ORF8	0	6.26470588235294	8	6	284.166666666667	84.8333333333333	0	0.073847220617127	0.0281524926686217	0.0707269155206287	-0.166666666666667	*	-2
temp_vcf4_1_6B.vcf	gene-S	0	2.18181818181818	46.9333333333333	24.0666666666667	2920.49999999999	898.500000000003	0	0.00242828957353163	0.0160703075957314	0.026785383045817	-0.0140845070422535	*	-1
