file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_8A.vcf	gene-E	2.17391304347826	0	6	3	170.02	60.98	0.0127862195240458	0	0.0352899658863663	0.0491964578550344	-0.111111111111111	-1	*
temp_vcf4_2_8A.vcf	gene-M	2.125	0	26	7	504.86274509804	161.137254901961	0.00420906478173062	0	0.051499145564704	0.0434412265758092	-0.0303030303030303	-1	*
temp_vcf4_2_8A.vcf	gene-N	0	0	19.8036409088302	11.0425129373236	959.333333333331	297.666666666667	0	0	0.0206431281190031	0.037096907964133	0	*	*
temp_vcf4_2_8A.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_2_8A.vcf	gene-ORF1ab	74.81971909798	183.628720541235	364.686095248354	765.586905435172	28005.2197808591	8099.78021914164	0.00267163477678248	0.0226708275500214	0.0130220758166522	0.0945194665437853	-2.54426229508197	-6.26315789473684	-4.27272727272727
temp_vcf4_2_8A.vcf	gene-ORF3a	2.22222222222222	0	10	6	630.333333333333	197.666666666667	0.00352547153181738	0	0.0158646218931782	0.03035413153457	-0.0666666666666667	-1	*
temp_vcf4_2_8A.vcf	gene-ORF6	0	0	0	1	146	37	0	0	0	0.027027027027027	0	*	*
temp_vcf4_2_8A.vcf	gene-ORF7a	0	0	2	3	275.333333333333	87.6666666666667	0	0	0.00726392251815981	0.0342205323193916	0	*	*
temp_vcf4_2_8A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_8A.vcf	gene-ORF8	0	2.21052631578947	6	7	277	86	0	0.0257037943696451	0.0216606498194946	0.0813953488372093	-0.0769230769230769	*	-1
temp_vcf4_2_8A.vcf	gene-S	4.19406158977383	2.16	37.0471954982755	18.952380952381	2928.59287495881	893.407125041182	0.00143210810407808	0.00241771073842783	0.0126501692382887	0.0212135995126604	-0.0545300592745654	-0.666384420033699	-1
