file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_6_6A.vcf	gene-E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
temp_vcf4_6_6A.vcf	gene-M	2.13793103448276	0	4	1	505.225806451613	163.774193548387	0.00423163466153527	0	0.00791725194738858	0.00610596809139255	-0.25	-1	*
temp_vcf4_6_6A.vcf	gene-N	2.14814814814815	0	3.49056603773585	1.50943396226415	961.166666666664	298.833333333333	0.00223493825019749	0	0.00363159289516476	0.0050510896673647	-0.25	-1	*
temp_vcf4_6_6A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_6_6A.vcf	gene-ORF1ab	68.784619307761	102.938574938575	19.9960038448119	66.9956598982372	26391.6912746621	7517.28458935116	0.00260629826985734	0.0136935849261841	0.000757662843078553	0.0089122154551847	-4.51509900400673	-8.79971969179867	-8.33333333333333
temp_vcf4_6_6A.vcf	gene-ORF3a	0	0	0	1	628.333333333333	196.666666666667	0	0	0	0.00508474576271186	0	*	*
temp_vcf4_6_6A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_6_6A.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_6_6A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_6_6A.vcf	gene-ORF8	0	0	0	1	280.166666666667	82.8333333333333	0	0	0	0.0120724346076459	0	*	*
temp_vcf4_6_6A.vcf	gene-S	0.000599700149924942	2.16	3.99970014992504	4	2928.41995298646	893.580047013534	2.04786253185222e-07	0.0024172428728898	0.00136582191561906	0.00447637569053667	-0.142771497095744	0.000599520329789938	-1
