file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_3A.vcf	gene-E	2.16666666666667	0	3	1	167.333333333333	60.6666666666667	0.0129482071713147	0	0.0179282868525896	0.0164835164835165	-0.333333333333333	-1	*
temp_vcf4_2_3A.vcf	gene-M	0	0	2	1	501.666666666667	164.333333333333	0	0	0.00398671096345515	0.00608519269776876	0	*	*
temp_vcf4_2_3A.vcf	gene-N	0	0	3.25490196078431	1.74509803921569	959.499999999997	297.5	0	0	0.00339228969336563	0.00586587576206953	0	*	*
temp_vcf4_2_3A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_2_3A.vcf	gene-ORF1ab	46.7838301942303	56.1041592553788	119.428571428571	180.571428571429	26629.8060054297	7630.19399457102	0.00175682204311557	0.0073529138702499	0.00448477061395869	0.0236653784556339	-2.5379746835443	-5.8	-3.16666666666667
temp_vcf4_2_3A.vcf	gene-ORF3a	0	0	1	1	629	196	0	0	0.00158982511923688	0.00510204081632653	0	*	*
temp_vcf4_2_3A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_2_3A.vcf	gene-ORF7a	0	0	0	0	274.333333333333	88.6666666666667	0	0	0	0	*	*	*
temp_vcf4_2_3A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_3A.vcf	gene-ORF8	0	2.10810810810811	0	2	282.166666666667	83.8333333333333	0	0.0251464187845898	0	0.0238568588469185	-1	*	-1
temp_vcf4_2_3A.vcf	gene-S	0	0	8	3	2925.66666666666	893.333333333337	0	0	0.00273441950552581	0.00335820895522387	0	*	*
