file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_1B.vcf	gene-E	4.33862433862434	0	4	2	168.706896551724	62.2931034482759	0.0257169352723773	0	0.0237097598364844	0.0321062828674232	-0.5	-1	*
temp_vcf4_2_1B.vcf	gene-M	0	0	2	2	501.666666666667	164.333333333333	0	0	0.00398671096345515	0.0121703853955375	0	*	*
temp_vcf4_2_1B.vcf	gene-N	0	0	5	2	958.499999999997	298.5	0	0	0.00521648408972354	0.00670016750418761	0	*	*
temp_vcf4_2_1B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_2_1B.vcf	gene-ORF1ab	166.865538415833	144.45804954504	171.460815047022	312.539184952978	27047.6569742478	7802.01599361685	0.00616931583296499	0.0185154772386043	0.00633921138567643	0.0400587726567953	-2.79338842975207	-6.17647058823529	-5.25
temp_vcf4_2_1B.vcf	gene-ORF3a	0	0	2	2	629	196	0	0	0.00317965023847377	0.010204081632653	0	*	*
temp_vcf4_2_1B.vcf	gene-ORF6	2.21052631578947	0	4	0	148	38	0.0149359886201991	0	0.027027027027027	0	-0.333333333333333	-1	*
temp_vcf4_2_1B.vcf	gene-ORF7a	0	0	1	0	274.333333333333	88.6666666666667	0	0	0.00364520048602673	0	0	*	*
temp_vcf4_2_1B.vcf	gene-ORF7b	0	0	0	1	102	27	0	0	0	0.037037037037037	0	*	*
temp_vcf4_2_1B.vcf	gene-ORF8	0	0	3	2	280.333333333333	82.6666666666667	0	0	0.0107015457788347	0.0241935483870968	0	*	*
temp_vcf4_2_1B.vcf	gene-S	4.30105652403592	2.15	14.999471737982	11	2929.76779403514	895.23220596486	0.0014680537252108	0.00240161154354672	0.00511967937135504	0.01228731487396	-0.0832893347535666	0.00105596591440249	*
