file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_3_4A.vcf	gene-E	2.2	0	3	1	166.666666666667	61.3333333333334	0.0132	0	0.018	0.0163043478260869	-0.333333333333333	-1	*
temp_vcf4_3_4A.vcf	gene-M	0	0	1	1	503	163	0	0	0.00198807157057654	0.00613496932515337	0	*	*
temp_vcf4_3_4A.vcf	gene-N	0	2.08	3	3	959.833333333331	300.166666666667	0	0.00692948362021099	0.00312554262892864	0.00999444752915047	-0.2	*	-1
temp_vcf4_3_4A.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_3_4A.vcf	gene-ORF1ab	71.1065697686789	69.7505987190198	169.788503038911	255.801405710418	26801.2890999847	7692.71090001598	0.00265310259903578	0.00906710256313869	0.00633508718201947	0.0332524397491509	-2.40086206896552	-5.125	-4.16666666666667
temp_vcf4_3_4A.vcf	gene-ORF3a	2.22222222222222	0	2	4	631.333333333333	196.666666666667	0.00351988736360437	0	0.00316789862724393	0.0203389830508474	-0.2	-1	*
temp_vcf4_3_4A.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_3_4A.vcf	gene-ORF7a	0	0	0	1	274.333333333333	88.6666666666667	0	0	0	0.0112781954887218	0	*	*
temp_vcf4_3_4A.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_3_4A.vcf	gene-ORF8	0	0	1	3	280.666666666667	82.3333333333333	0	0	0.00356294536817102	0.0364372469635628	0	*	*
temp_vcf4_3_4A.vcf	gene-S	0	2.18274111675127	6	9.99953853253346	2926.99999999999	892.000000000004	0	0.00244701918918303	0.00204988042364196	0.0112102449916294	-0.0624423431857099	*	-0.499538745485679
