file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_1_7B.vcf	gene-E	0	0	1	1	164.666666666667	60.3333333333334	0	0	0.00607287449392713	0.0165745856353591	0	*	*
temp_vcf4_1_7B.vcf	gene-M	0	0	12.0181818181818	7	501.333333333334	161.666666666667	0	0	0.0239724371373307	0.043298969072165	0	*	*
temp_vcf4_1_7B.vcf	gene-N	0	0	26.016393442623	11.983606557377	950.166666666664	297.833333333333	0	0	0.0273808736459811	0.0402359481501188	0	*	*
temp_vcf4_1_7B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_1_7B.vcf	gene-ORF1ab	70.4304627427826	159.69148212018	414.69797859314	723.182941956898	27920.9365382073	8022.0634617935	0.0025224964301038	0.0199065343824241	0.0148525812529842	0.0901492421994896	-2.35046728971963	-5.57142857142857	-6
temp_vcf4_1_7B.vcf	gene-ORF3a	2.22222222222222	2.14285714285714	8	6	631.333333333333	199.666666666667	0.00351988736360437	0.0107321726687336	0.0126715945089757	0.0300500834724541	-0.166666666666667	-1	-1
temp_vcf4_1_7B.vcf	gene-ORF6	2.14285714285714	0	29.6859699066507	6.42514120446043	144.888888888889	41.1111111111111	0.0147896581945662	0	0.204887829110319	0.156287218486875	-0.0285714285714286	-1	*
temp_vcf4_1_7B.vcf	gene-ORF7a	0	0	2	2	274	89	0	0	0.0072992700729927	0.0224719101123595	0	*	*
temp_vcf4_1_7B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_1_7B.vcf	gene-ORF8	0	2.07017543859649	9	8	284.666666666667	81.3333333333333	0	0.0254529767040552	0.031615925058548	0.098360655737705	-0.0625	*	-1
temp_vcf4_1_7B.vcf	gene-S	4.29247507410401	0	55.266687649403	25.9356249702848	2926.40223025345	895.597769746544	0.00146680966468928	0	0.0188855404352998	0.0289590102235568	-0.0249898989915493	-0.666397306441315	*
