file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_5_6B.vcf	gene-E	0	0	0	0	164.166666666667	60.8333333333334	0	0	0	0	*	*	*
temp_vcf4_5_6B.vcf	gene-M	6.48951048951049	0	11.952380952381	5.04761904761905	509.577380952381	165.422619047619	0.0127350834869904	0	0.0234554778119123	0.0305134755856212	-0.214285714285714	-1	*
temp_vcf4_5_6B.vcf	gene-N	2.125	2.1	5	2	962.499999999997	300.5	0.00220779220779221	0.00698835274542429	0.00519480519480521	0.00665557404326123	-0.4	-1	-1
temp_vcf4_5_6B.vcf	gene-ORF10	0	0	0	1	87.6666666666667	26.3333333333333	0	0	0	0.0379746835443038	0	*	*
temp_vcf4_5_6B.vcf	gene-ORF1ab	394.757671067234	692.625436788323	336.627287974195	617.973733265958	28498.5556707117	8224.06099968131	0.0138518483402628	0.0842193943861996	0.0118120824038866	0.0751421631344789	-3.09402396084425	-6.98214285714286	-6.45454545454545
temp_vcf4_5_6B.vcf	gene-ORF3a	4.21428571428571	8.39285714285714	6	7	636.80790960452	200.19209039548	0.00661782878435498	0.0419240197066578	0.00942199352348845	0.0349664164361912	-0.444444444444444	*	-2
temp_vcf4_5_6B.vcf	gene-ORF6	0	0	0	0	146	37	0	0	0	0	*	*	*
temp_vcf4_5_6B.vcf	gene-ORF7a	0	0	3.16666666666667	0.833333333333333	274.333333333333	88.6666666666667	0	0	0.011543134872418	0.0093984962406015	0	*	*
temp_vcf4_5_6B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_5_6B.vcf	gene-ORF8	0	2.05194805194805	5	5	282.666666666667	83.3333333333333	0	0.0246233766233766	0.017688679245283	0.06	-0.111111111111111	*	-1
temp_vcf4_5_6B.vcf	gene-S	10.8108504398827	10.6693602693603	26	20	2948.32371794871	897.676282051286	0.00366677864240916	0.011885532104045	0.00881857030885653	0.0222797464964741	-0.243243243243243	-1	-1.33333333333333
