file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_2_4B.vcf	gene-E	2.10810810810811	0.000849256900212314	3	1.99957537154989	167.354700854701	60.6452991452992	0.0125966471054697	1.40036723733128e-05	0.0179259978039376	0.0329716466029649	-0.249787775929607	-1	0.000848896281571143
temp_vcf4_2_4B.vcf	gene-M	2.13793103448276	0	7	4	505.44623655914	163.55376344086	0.00422978920376749	0	0.0138491485220129	0.0244567897176293	-0.1	-1	*
temp_vcf4_2_4B.vcf	gene-N	0	2.09090909090909	6.60606060606061	4.78787878787879	961.333333333331	298.666666666667	0	0.00700081168831169	0.00687176900769136	0.0160308441558442	-0.1	*	-1
temp_vcf4_2_4B.vcf	gene-ORF10	0	0	0	0	87.6666666666667	26.3333333333333	0	0	0	0	*	*	*
temp_vcf4_2_4B.vcf	gene-ORF1ab	221.043453367903	492.120272914599	313.744393837128	668.855500671945	27992.1793752435	8110.96822681838	0.00789661463670797	0.0606734312295092	0.0112082874874189	0.0824630897283531	-2.88259958071279	-5.79166666666667	-4.84210526315789
temp_vcf4_2_4B.vcf	gene-ORF3a	2.07407407407407	2.2	9	6	633.761904761905	197.238095238095	0.00327263923326738	0.0111540318686625	0.0142009166729281	0.030420086914534	-0.153846153846154	-1	-1
temp_vcf4_2_4B.vcf	gene-ORF6	0	0	1	1	146	37	0	0	0.00684931506849315	0.027027027027027	0	*	*
temp_vcf4_2_4B.vcf	gene-ORF7a	0	0	3	2	273.666666666667	89.3333333333333	0	0	0.0109622411693057	0.0223880597014925	0	*	*
temp_vcf4_2_4B.vcf	gene-ORF7b	0	0	0	0	102	27	0	0	0	0	*	*	*
temp_vcf4_2_4B.vcf	gene-ORF8	0	0	6	4	282	81	0	0	0.0212765957446809	0.0493827160493827	0	*	*
temp_vcf4_2_4B.vcf	gene-S	8.76754456654457	2.15384615384615	25.9995	15	2937.78397722567	893.216022774331	0.00298440751073342	0.00241133846564497	0.00885003805642407	0.0167932500285989	-0.135108121621622	-0.7998001	-1
